legal_dong_code,sigungu_code,legal_dong,district,jeonse_count,sale_count,matched_group_count,matched_weight,jeonse_ratio_pct,high80_share_pct,high90_share_pct,lease_all_count,lease_nonapt_count,non_apartment_lease_share_pct,trend_group_count,trend_weight,sale_price_change_pct,sale_decline_pct,sale_recent_12m,sale_previous_12m,sale_activity_change_pct,sale_activity_decline_pct,latest_jeonse_ym,latest_sale_ym,단독다가구_jeonse_count,단독다가구_sale_count,아파트_jeonse_count,아파트_sale_count,연립다세대_jeonse_count,연립다세대_sale_count,오피스텔_jeonse_count,오피스텔_sale_count,building_count,residential_building_count,nonapt_building_count,mixed_hint_count,old20_count,old30_count,household_total,parking_total,nonapt_building_share_pct,old20_share_pct,old30_share_pct,mixed_hint_share_pct,households_per_parking,building_source_tier,floor_building_count,mixed_use_building_count,mixed_use_building_share_pct,registered_unit_rows,unit_building_count,individual_house_price_count,individual_house_price_median,individual_house_price_per_sqm,geocoded_house_count,official_2023,official_2024,official_2025,official_total,households_2026q2,official_per_1000_households,guarantee_accident_count,guarantee_accident_amount,guarantee_accident_rate_pct,district_context_score,mixed_use_building_share_pct_score,high80_share_pct_score,sale_activity_decline_pct_score,sale_decline_pct_score,old20_share_pct_score,non_apartment_lease_share_pct_score,nonapt_building_share_pct_score,households_per_parking_score,jeonse_ratio_pct_score,market_risk_score,building_risk_score,risk_score,data_confidence,risk_level,official_dong_evidence_count,official_dong_metric,official_dong_value,official_dong_grade,official_dong_note,major_reasons,score_version,score_scope,score_note,latest_sale_date,latest_jeonse_date
1111017000,11110,명륜1가,종로구,355.0,144.0,7.0,46.0,78.14428364832037,54.347826086956516,30.434782608695656,355.0,325.0,91.54929577464789,2.0,4.0,28.12524485244846,0.0,29.0,12.0,141.66666666666666,0.0,202607,202607,114.0,21.0,30.0,17.0,211.0,106.0,0.0,0.0,13.0,9.0,3.0,0.0,1.0,0.0,83.0,194.0,33.33333333333333,11.11111111111111,0.0,0.0,0.42783505154639173,총괄표제부_보완,501,86,17.16566866267465,1146.0,1146.0,296.0,505500000.0,2703850.2729512905,296.0,5,14,15,34,72503,0.46894611257465213,3,527000000,1.0,40.0,73.44753747323341,89.70189701897019,43.39378238341969,34.41558441558442,33.2010582010582,69.15422885572139,57.01058201058201,24.043715846994534,88.34688346883469,74.1813664285282,49.40056222619322,62.858960413665216,낮음,높음,0,,,,,80% 이상 매칭 비중 54.3% | 최근 36개월 추정 전세가율 78.1% | 비아파트 건물 비중 33.3%,seoul-dong-v1.0,서울 법정동 시장·건물구조 상대위험,"전세사기 발생확률이 아니며, 공식 동별 피해집계가 없는 지역의 피해 건수를 추정하지 않습니다.",2026-07,2026-07
1147010300,11470,신월동,양천구,14218.0,8033.0,33.0,1126.0,63.09632140221004,14.298401420959147,14.298401420959147,14218.0,8824.0,62.062174708116466,10.0,421.0,0.9862720287829024,0.0,1442.0,642.0,124.61059190031153,0.0,202607,202607,1292.0,256.0,5394.0,2676.0,7237.0,4927.0,295.0,174.0,7249.0,6376.0,3472.0,1368.0,5322.0,4531.0,48568.0,29667.0,54.45420326223338,83.46925972396487,71.0633626097867,21.45545796737767,1.6371052010651566,표제부,7254,1156,15.936035290874,42000.0,42000.0,3435.0,285000000.0,1639344.262295082,3435.0,126,138,90,354,179105,1.9764942352251471,18,4477000000,1.8,77.0,69.37901498929337,62.05962059620597,43.39378238341969,34.41558441558442,85.18518518518519,45.27363184079602,88.09523809523809,79.23497267759562,54.20054200542005,51.22420103597875,82.29544043388954,62.858380730059636,높음,높음,0,,,,,비아파트 건물 비중 54.5% | 20년 이상 주거건물 비중 83.5% | 양천구 공식 피해·보증사고 배경지표 상위,seoul-dong-v1.0,서울 법정동 시장·건물구조 상대위험,"전세사기 발생확률이 아니며, 공식 동별 피해집계가 없는 지역의 피해 건수를 추정하지 않습니다.",2026-07,2026-07
1111012800,11110,관훈동,종로구,1.0,3.0,,,,,,1.0,1.0,100.0,,,,,1.0,0.0,,,202305,202603,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,0.0,총괄표제부_보완,254,7,2.7559055118110236,83.0,83.0,7.0,717000000.0,16682177.757096326,7.0,5,14,15,34,72503,0.46894611257465213,3,527000000,1.0,40.0,8.993576017130621,,,,,91.91542288557214,,1.912568306010929,,91.91542288557213,5.958858426650754,62.63896833800596,낮음,높음,0,,,,,종로구 공식 피해·보증사고 배경지표 상위,seoul-dong-v1.0,서울 법정동 시장·건물구조 상대위험,"전세사기 발생확률이 아니며, 공식 동별 피해집계가 없는 지역의 피해 건수를 추정하지 않습니다.",2026-03,2023-05
1138010400,11380,갈현동,은평구,5545.0,3683.0,26.0,771.0,68.35821358820398,19.32555123216602,0.9079118028534372,5545.0,4900.0,88.36789900811543,9.0,405.0,3.495023304287388,0.0,585.0,482.0,21.36929460580912,0.0,202607,202607,1002.0,186.0,645.0,413.0,3879.0,3061.0,19.0,23.0,81.0,66.0,51.0,18.0,12.0,5.0,2243.0,1452.0,77.27272727272727,18.181818181818183,7.575757575757576,27.27272727272727,1.5447658402203857,총괄표제부_보완,3466,791,22.821696480092328,13845.0,13845.0,1707.0,428000000.0,2247342.2150450815,1707.0,135,182,100,417,214777,1.9415486760686664,6,1752000000,0.6,45.0,90.5781584582441,68.02168021680217,43.39378238341969,34.41558441558442,37.301587301587304,66.91542288557214,97.08994708994709,77.3224043715847,68.56368563685636,60.62415249817994,77.8753680087622,62.59333350109851,보통,높음,0,,,,,비아파트 건물 비중 77.3% | 최근 36개월 추정 전세가율 68.4% | 80% 이상 매칭 비중 19.3%,seoul-dong-v1.0,서울 법정동 시장·건물구조 상대위험,"전세사기 발생확률이 아니며, 공식 동별 피해집계가 없는 지역의 피해 건수를 추정하지 않습니다.",2026-07,2026-07
1150010900,11500,방화동,강서구,9824.0,4376.0,33.0,1131.0,59.23454810505005,12.82051282051282,3.978779840848806,9824.0,4704.0,47.88273615635179,16.0,290.0,-3.333749614252211,3.333749614252211,1044.0,408.0,155.88235294117646,0.0,202607,202607,972.0,138.0,5120.0,2073.0,2714.0,1284.0,1018.0,881.0,3337.0,2742.0,1198.0,544.0,2323.0,1704.0,27167.0,60575.0,43.690736688548505,84.71918307804522,62.144420131291035,19.839533187454414,0.44848534874122986,표제부,3335,489,14.662668665667166,26987.0,26987.0,1765.0,451000000.0,2455943.007124109,1765.0,614,585,428,1627,274577,5.925478099039614,84,18031270000,2.9,94.0,62.95503211991434,59.62059620596206,43.39378238341969,84.4155844155844,88.35978835978835,33.08457711442786,75.92592592592592,24.863387978142075,42.27642276422765,52.12589176930399,68.78083208102164,62.570743081837804,높음,높음,0,,,,,강서구 공식 피해·보증사고 배경지표 상위 | 20년 이상 주거건물 비중 84.7% | 최근 매매 단가 하락 신호 3.3%,seoul-dong-v1.0,서울 법정동 시장·건물구조 상대위험,"전세사기 발생확률이 아니며, 공식 동별 피해집계가 없는 지역의 피해 건수를 추정하지 않습니다.",2026-07,2026-07
1123010900,11230,휘경동,동대문구,4579.0,1818.0,24.0,695.0,67.94320307225134,19.85611510791367,16.115107913669064,4579.0,2633.0,57.501637912207904,9.0,78.0,0.21511272414640736,0.0,466.0,128.0,264.0625,0.0,202607,202607,1400.0,114.0,1946.0,965.0,862.0,365.0,371.0,374.0,2309.0,1949.0,838.0,310.0,1474.0,1222.0,16119.0,8617.0,42.996408414571576,75.62852744997434,62.698819907644946,15.90559261159569,1.8706046187768366,표제부,2309,326,14.118666089216111,13259.0,13259.0,1439.0,456000000.0,2400960.3841536613,1439.0,27,275,201,503,180852,2.781279720434388,9,2033690000,1.0,66.0,60.38543897216274,68.83468834688347,43.39378238341969,34.41558441558442,72.4867724867725,41.29353233830846,74.86772486772487,81.9672131147541,66.66666666666666,57.506407887898014,72.44095283042874,62.51408294034599,높음,높음,0,,,,,비아파트 건물 비중 43.0% | 20년 이상 주거건물 비중 75.6% | 80% 이상 매칭 비중 19.9%,seoul-dong-v1.0,서울 법정동 시장·건물구조 상대위험,"전세사기 발생확률이 아니며, 공식 동별 피해집계가 없는 지역의 피해 건수를 추정하지 않습니다.",2026-07,2026-07
1132010800,11320,도봉동,도봉구,4315.0,3078.0,22.0,788.0,71.91563493569762,25.0,7.994923857868021,4315.0,2300.0,53.30243337195828,10.0,182.0,7.073668708754281,0.0,590.0,226.0,161.06194690265485,0.0,202607,202607,656.0,148.0,2015.0,1163.0,1125.0,1521.0,519.0,246.0,2817.0,2352.0,793.0,507.0,1973.0,1617.0,19092.0,75568.0,33.715986394557824,83.8860544217687,68.75,21.556122448979593,0.2526466229091679,표제부,2811,455,16.186410530060478,17589.0,17589.0,1560.0,284000000.0,1687064.0595207028,1560.0,60,60,38,158,139118,1.135726505556434,8,1600000000,1.3,58.0,70.66381156316916,76.42276422764228,43.39378238341969,34.41558441558442,85.97883597883597,37.06467661691542,57.67195767195767,17.48633879781421,77.77777777777779,63.42498573039286,61.31920519579803,62.084792737185225,높음,높음,0,,,,,20년 이상 주거건물 비중 83.9% | 최근 36개월 추정 전세가율 71.9% | 80% 이상 매칭 비중 25.0%,seoul-dong-v1.0,서울 법정동 시장·건물구조 상대위험,"전세사기 발생확률이 아니며, 공식 동별 피해집계가 없는 지역의 피해 건수를 추정하지 않습니다.",2026-07,2026-07
1144011000,11440,노고산동,마포구,1744.0,516.0,11.0,174.0,62.319137241703004,26.436781609195403,26.436781609195403,1744.0,1559.0,89.39220183486239,5.0,46.0,-15.125831728338673,15.125831728338673,100.0,105.0,-4.761904761904767,4.761904761904767,202607,202607,271.0,70.0,185.0,109.0,1060.0,141.0,228.0,196.0,828.0,628.0,216.0,217.0,507.0,448.0,3662.0,2846.0,34.394904458598724,80.73248407643312,71.3375796178344,34.554140127388536,1.286718200983837,표제부,825,98,11.878787878787879,4462.0,4462.0,493.0,458000000.0,3646317.5291808695,493.0,44,86,34,164,180580,0.908184738066231,4,760000000,0.3,24.0,51.17773019271949,78.31978319783198,86.78756476683938,96.1038961038961,81.48148148148148,67.41293532338308,58.994708994709,69.39890710382514,51.76151761517615,70.12018727013512,64.61363607237165,61.82552138017399,높음,높음,0,,,,,최근 매매 단가 하락 신호 15.1% | 20년 이상 주거건물 비중 80.7% | 80% 이상 매칭 비중 26.4%,seoul-dong-v1.0,서울 법정동 시장·건물구조 상대위험,"전세사기 발생확률이 아니며, 공식 동별 피해집계가 없는 지역의 피해 건수를 추정하지 않습니다.",2026-07,2026-07
1120012200,11200,용답동,성동구,2838.0,1612.0,15.0,356.0,70.4538773135273,42.69662921348314,30.337078651685395,2838.0,2705.0,95.31360112755462,8.0,124.0,10.328252546777165,0.0,190.0,319.0,-40.43887147335423,40.43887147335423,202607,202607,611.0,161.0,133.0,53.0,1080.0,341.0,1014.0,1057.0,1316.0,1117.0,439.0,238.0,994.0,906.0,5551.0,7042.0,39.301700984780666,88.98836168307967,81.11011638316921,21.307072515666963,0.7882703777335984,표제부,1317,162,12.300683371298406,6438.0,6438.0,973.0,394000000.0,2412645.590682196,973.0,4,9,12,25,133771,0.1868865449163122,1,300000000,0.2,10.0,51.82012847965739,86.44986449864498,92.74611398963731,34.41558441558442,93.91534391534393,73.13432835820896,67.1957671957672,41.53005464480874,72.89972899728997,72.52273962069953,66.95067674979565,61.75131295986863,높음,높음,0,,,,,20년 이상 주거건물 비중 89.0% | 80% 이상 매칭 비중 42.7% | 최근 36개월 추정 전세가율 70.5%,seoul-dong-v1.0,서울 법정동 시장·건물구조 상대위험,"전세사기 발생확률이 아니며, 공식 동별 피해집계가 없는 지역의 피해 건수를 추정하지 않습니다.",2026-07,2026-07
1150010100,11500,염창동,강서구,7261.0,2535.0,25.0,574.0,69.15184050453887,18.29268292682927,17.59581881533101,7261.0,2677.0,36.868199972455585,8.0,57.0,9.256792853146209,0.0,836.0,74.0,1029.7297297297296,0.0,202607,202607,72.0,6.0,4584.0,1860.0,813.0,288.0,1792.0,381.0,752.0,531.0,166.0,135.0,344.0,145.0,14435.0,24521.0,31.26177024482109,64.7834274952919,27.30696798493409,25.423728813559322,0.5886790913910526,표제부,751,129,17.177097203728362,17757.0,17757.0,108.0,507500000.0,2734324.444180874,108.0,614,585,428,1627,274577,5.925478099039614,84,18031270000,2.9,94.0,73.87580299785867,66.66666666666666,43.39378238341969,34.41558441558442,54.4973544973545,25.37313432835821,53.43915343915344,31.693989071038253,69.91869918699187,56.67317567497887,54.52925896022748,61.73622014504419,높음,높음,0,,,,,강서구 공식 피해·보증사고 배경지표 상위 | 최근 36개월 추정 전세가율 69.2% | 80% 이상 매칭 비중 18.3%,seoul-dong-v1.0,서울 법정동 시장·건물구조 상대위험,"전세사기 발생확률이 아니며, 공식 동별 피해집계가 없는 지역의 피해 건수를 추정하지 않습니다.",2026-07,2026-07
1156011300,11560,당산동3가,영등포구,1864.0,580.0,18.0,228.0,69.81194932242424,28.50877192982456,11.403508771929824,1864.0,929.0,49.83905579399141,4.0,15.0,2.574915663890726,0.0,132.0,22.0,500.0,0.0,202607,202607,192.0,20.0,935.0,290.0,236.0,45.0,501.0,225.0,40.0,22.0,3.0,2.0,4.0,2.0,2066.0,2296.0,13.636363636363635,18.181818181818183,9.090909090909092,9.090909090909092,0.8998257839721254,총괄표제부_보완,584,171,29.28082191780822,3925.0,3925.0,242.0,382000000.0,2590838.1521809734,242.0,84,213,201,498,193619,2.572061626183381,30,7456770000,1.8,79.0,97.00214132762312,79.67479674796748,43.39378238341969,34.41558441558442,37.301587301587304,34.82587064676617,35.714285714285715,49.72677595628415,71.27371273712737,61.41248724719907,50.47055577007836,61.315131290839034,낮음,높음,0,,,,,80% 이상 매칭 비중 28.5% | 영등포구 공식 피해·보증사고 배경지표 상위 | 최근 36개월 추정 전세가율 69.8%,seoul-dong-v1.0,서울 법정동 시장·건물구조 상대위험,"전세사기 발생확률이 아니며, 공식 동별 피해집계가 없는 지역의 피해 건수를 추정하지 않습니다.",2026-07,2026-07
1111010400,11110,효자동,종로구,57.0,21.0,,,,,,57.0,57.0,100.0,,,,,5.0,2.0,150.0,0.0,202604,202607,30.0,9.0,0.0,0.0,27.0,12.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,8.0,100.0,0.0,0.0,0.0,1.25,총괄표제부_보완,204,15,7.352941176470589,83.0,83.0,90.0,483500000.0,4694187.670305245,90.0,5,14,15,34,72503,0.46894611257465213,3,527000000,1.0,40.0,28.051391862955033,,43.39378238341969,,13.492063492063492,91.91542288557214,98.80952380952381,68.30601092896174,,67.65460263449592,58.753005408760664,61.28101293288771,낮음,높음,0,,,,,비아파트 건물 비중 100.0% | 종로구 공식 피해·보증사고 배경지표 상위 | 20년 이상 주거건물 비중 0.0%,seoul-dong-v1.0,서울 법정동 시장·건물구조 상대위험,"전세사기 발생확률이 아니며, 공식 동별 피해집계가 없는 지역의 피해 건수를 추정하지 않습니다.",2026-07,2026-04
1111018600,11110,신영동,종로구,459.0,184.0,8.0,62.0,77.17014341543032,50.0,22.58064516129032,459.0,428.0,93.24618736383442,5.0,15.0,1.6454504453439946,0.0,40.0,28.0,42.85714285714286,0.0,202607,202606,33.0,28.0,31.0,8.0,395.0,148.0,0.0,0.0,30.0,26.0,6.0,2.0,0.0,0.0,377.0,107.0,23.076923076923077,0.0,0.0,7.6923076923076925,3.5233644859813085,총괄표제부_보완,399,47,11.779448621553884,1039.0,1039.0,210.0,500500000.0,3617061.3135144087,210.0,5,14,15,34,72503,0.46894611257465213,3,527000000,1.0,40.0,50.53533190578159,87.8048780487805,43.39378238341969,34.41558441558442,13.492063492063492,70.8955223880597,43.386243386243386,92.34972677595628,87.26287262872629,73.44763670317124,44.68703862506299,61.24034167816849,낮음,높음,0,,,,,80% 이상 매칭 비중 50.0% | 최근 36개월 추정 전세가율 77.2% | 비아파트 건물 비중 23.1%,seoul-dong-v1.0,서울 법정동 시장·건물구조 상대위험,"전세사기 발생확률이 아니며, 공식 동별 피해집계가 없는 지역의 피해 건수를 추정하지 않습니다.",2026-06,2026-07
1111011300,11110,필운동,종로구,119.0,58.0,2.0,11.0,82.88750536852314,100.0,0.0,119.0,99.0,83.19327731092437,1.0,2.0,0.9471608528228259,0.0,18.0,6.0,200.0,0.0,202606,202606,40.0,14.0,20.0,5.0,41.0,19.0,18.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,,,,,0.0,총괄표제부_보완,270,38,14.074074074074074,255.0,255.0,122.0,405000000.0,5129242.482882051,122.0,5,14,15,34,72503,0.46894611257465213,3,527000000,1.0,40.0,59.95717344753747,98.78048780487805,43.39378238341969,34.41558441558442,,63.93034825870647,,1.912568306010929,92.14092140921409,77.44624124145543,35.08091410116895,61.23797327016549,낮음,높음,0,,,,,80% 이상 매칭 비중 100.0% | 최근 36개월 추정 전세가율 82.9% | 종로구 공식 피해·보증사고 배경지표 상위,seoul-dong-v1.0,서울 법정동 시장·건물구조 상대위험,"전세사기 발생확률이 아니며, 공식 동별 피해집계가 없는 지역의 피해 건수를 추정하지 않습니다.",2026-06,2026-06
1171011100,11710,방이동,송파구,13500.0,3658.0,32.0,1294.0,67.38876585004358,25.579598145285935,25.42503863987635,13500.0,9953.0,73.72592592592594,14.0,389.0,1.0868310814674667,0.0,768.0,412.0,86.40776699029126,0.0,202607,202607,544.0,40.0,3547.0,889.0,5628.0,1595.0,3781.0,1134.0,2472.0,1746.0,1073.0,325.0,1207.0,690.0,21105.0,24640.0,61.45475372279496,69.12943871706759,39.51890034364261,18.61397479954181,0.8565340909090909,표제부,2472,527,21.318770226537218,27732.0,27732.0,555.0,1073000000.0,3378900.6875788276,555.0,23,69,106,198,289693,0.6834821690548271,16,3253500000,0.8,36.0,87.79443254817987,77.50677506775068,43.39378238341969,34.41558441558442,60.84656084656085,55.472636815920396,93.91534391534393,46.44808743169399,65.85365853658537,60.767136763843496,77.30387740216786,61.18625140884806,높음,높음,0,,,,,비아파트 건물 비중 61.5% | 80% 이상 매칭 비중 25.6% | 최근 36개월 추정 전세가율 67.4%,seoul-dong-v1.0,서울 법정동 시장·건물구조 상대위험,"전세사기 발생확률이 아니며, 공식 동별 피해집계가 없는 지역의 피해 건수를 추정하지 않습니다.",2026-07,2026-07
1150010700,11500,외발산동,강서구,142.0,90.0,4.0,22.0,71.03361399959894,0.0,0.0,142.0,142.0,100.0,3.0,8.0,40.6023018105345,0.0,16.0,9.0,77.77777777777777,0.0,202607,202607,4.0,3.0,0.0,0.0,138.0,87.0,0.0,0.0,213.0,58.0,37.0,10.0,46.0,27.0,387.0,4686.0,63.793103448275865,79.3103448275862,46.55172413793103,17.24137931034483,0.08258642765685019,표제부,219,10,4.5662100456621,354.0,354.0,21.0,738000000.0,5389638.659120592,21.0,614,585,428,1627,274577,5.925478099039614,84,18031270000,2.9,94.0,16.059957173447536,15.853658536585366,43.39378238341969,34.41558441558442,78.04232804232805,91.91542288557214,94.97354497354497,10.382513661202186,74.52574525745257,52.46697092636422,62.26936848386984,61.14752467678599,보통,높음,0,,,,,비아파트 건물 비중 63.8% | 강서구 공식 피해·보증사고 배경지표 상위 | 20년 이상 주거건물 비중 79.3%,seoul-dong-v1.0,서울 법정동 시장·건물구조 상대위험,"전세사기 발생확률이 아니며, 공식 동별 피해집계가 없는 지역의 피해 건수를 추정하지 않습니다.",2026-07,2026-07
1174010800,11740,성내동,강동구,10929.0,3347.0,30.0,1073.0,63.56228021252591,23.76514445479963,5.498602050326188,10929.0,8016.0,73.3461432884985,10.0,233.0,30.627089060848657,0.0,888.0,271.0,227.67527675276753,0.0,202607,202607,2400.0,174.0,2913.0,1254.0,5310.0,1815.0,306.0,104.0,4137.0,3564.0,1940.0,1139.0,2726.0,1830.0,27509.0,32096.0,54.43322109988776,76.48709315375982,51.34680134680135,31.958473625140293,0.8570849950149552,표제부,4135,1192,28.827085852478838,23218.0,23218.0,2158.0,627000000.0,2740697.8768729707,2158.0,61,79,101,241,223649,1.0775813886938908,13,2727500000,1.1,52.0,96.57387580299786,73.44173441734418,43.39378238341969,34.41558441558442,73.54497354497354,54.47761194029851,87.83068783068782,46.72131147540984,55.82655826558266,55.640534005278596,79.84149040042958,61.144693003274554,높음,높음,0,,,,,비아파트 건물 비중 54.4% | 20년 이상 주거건물 비중 76.5% | 80% 이상 매칭 비중 23.8%,seoul-dong-v1.0,서울 법정동 시장·건물구조 상대위험,"전세사기 발생확률이 아니며, 공식 동별 피해집계가 없는 지역의 피해 건수를 추정하지 않습니다.",2026-07,2026-07
1111016800,11110,동숭동,종로구,493.0,174.0,9.0,68.0,81.21293338037738,69.11764705882352,41.17647058823529,493.0,490.0,99.39148073022312,3.0,11.0,17.379524028424083,0.0,22.0,27.0,-18.518518518518523,18.518518518518523,202607,202607,193.0,27.0,3.0,4.0,297.0,143.0,0.0,0.0,15.0,8.0,0.0,0.0,0.0,0.0,76.0,120.0,0.0,0.0,0.0,0.0,0.6333333333333333,총괄표제부_보완,650,81,12.461538461538462,1209.0,1209.0,273.0,342000000.0,2707625.8104353193,272.0,5,14,15,34,72503,0.46894611257465213,3,527000000,1.0,40.0,52.67665952890792,92.41192411924119,88.08290155440415,34.41558441558442,13.492063492063492,82.33830845771143,11.772486772486772,33.060109289617486,90.5149051490515,81.51340175298012,23.57635888123479,60.80213077209677,낮음,높음,0,,,,,80% 이상 매칭 비중 69.1% | 최근 36개월 추정 전세가율 81.2% | 종로구 공식 피해·보증사고 배경지표 상위,seoul-dong-v1.0,서울 법정동 시장·건물구조 상대위험,"전세사기 발생확률이 아니며, 공식 동별 피해집계가 없는 지역의 피해 건수를 추정하지 않습니다.",2026-07,2026-07
1129012300,11290,안암동3가,성북구,370.0,151.0,11.0,54.0,62.650525315217756,18.51851851851852,18.51851851851852,370.0,223.0,60.27027027027027,1.0,5.0,-8.334035839670362,8.334035839670362,51.0,10.0,409.99999999999994,0.0,202607,202607,132.0,14.0,147.0,77.0,91.0,60.0,0.0,0.0,326.0,293.0,111.0,44.0,203.0,168.0,1770.0,620.0,37.883959044368595,69.28327645051195,57.33788395904437,15.017064846416384,2.8548387096774195,표제부,324,54,16.666666666666664,1195.0,1195.0,213.0,310000000.0,2193041.8302423176,213.0,92,123,56,271,199807,1.3563088380286978,5,1445500000,0.8,48.0,71.73447537473233,66.93766937669376,43.39378238341969,91.55844155844156,61.64021164021164,43.28358208955223,65.07936507936508,90.7103825136612,52.574525745257446,60.16573032333985,69.3952513937946,60.64825104245256,높음,높음,0,,,,,최근 매매 단가 하락 신호 8.3% | 80% 이상 매칭 비중 18.5% | 비아파트 건물 비중 37.9%,seoul-dong-v1.0,서울 법정동 시장·건물구조 상대위험,"전세사기 발생확률이 아니며, 공식 동별 피해집계가 없는 지역의 피해 건수를 추정하지 않습니다.",2026-07,2026-07
1111013500,11110,관철동,종로구,6.0,90.0,,,,,,6.0,6.0,100.0,1.0,4.0,-2.1203654997787535,2.1203654997787535,5.0,7.0,-28.57142857142857,28.57142857142857,202501,202606,0.0,0.0,0.0,0.0,0.0,0.0,6.0,90.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,,총괄표제부_보완,216,6,2.7777777777777777,285.0,285.0,,,,,5,14,15,34,72503,0.46894611257465213,3,527000000,1.0,40.0,9.207708779443255,,90.41450777202073,79.54545454545455,13.492063492063492,91.91542288557214,11.772486772486772,,,86.18517499307849,11.674767456352038,60.629796859935105,낮음,높음,0,,,,,최근 매매 단가 하락 신호 2.1% | 종로구 공식 피해·보증사고 배경지표 상위 | 20년 이상 주거건물 비중 0.0%,seoul-dong-v1.0,서울 법정동 시장·건물구조 상대위험,"전세사기 발생확률이 아니며, 공식 동별 피해집계가 없는 지역의 피해 건수를 추정하지 않습니다.",2026-06,2025-01
1138010900,11380,신사동,은평구,5590.0,3198.0,24.0,869.0,68.89438439515683,0.805523590333717,0.5753739930955121,5590.0,3920.0,70.12522361359571,7.0,292.0,-5.029387776963792,5.029387776963792,607.0,327.0,85.6269113149847,0.0,202607,202607,642.0,151.0,1670.0,776.0,3066.0,2174.0,212.0,97.0,117.0,107.0,57.0,16.0,20.0,15.0,5502.0,3074.0,53.271028037383175,18.69158878504673,14.018691588785046,14.953271028037381,1.789850357839948,총괄표제부_보완,3105,602,19.388083735909824,15928.0,15928.0,1516.0,323000000.0,2144521.529326436,1516.0,135,182,100,417,214777,1.9415486760686664,6,1752000000,0.6,45.0,82.01284796573876,33.87533875338754,43.39378238341969,87.33766233766234,37.83068783068783,52.48756218905473,86.24338624338624,81.14754098360656,69.37669376693766,58.90829600301875,72.5297271957152,60.227409400740044,높음,높음,0,,,,,최근 매매 단가 하락 신호 5.0% | 비아파트 건물 비중 53.3% | 최근 36개월 추정 전세가율 68.9%,seoul-dong-v1.0,서울 법정동 시장·건물구조 상대위험,"전세사기 발생확률이 아니며, 공식 동별 피해집계가 없는 지역의 피해 건수를 추정하지 않습니다.",2026-07,2026-07
1156011100,11560,당산동1가,영등포구,1849.0,569.0,12.0,252.0,70.85915207045558,18.253968253968253,1.984126984126984,1849.0,1536.0,83.07193077339102,4.0,39.0,4.40788118184249,0.0,272.0,46.0,491.30434782608694,0.0,202607,202607,303.0,55.0,313.0,94.0,855.0,312.0,378.0,108.0,43.0,24.0,3.0,4.0,0.0,0.0,827.0,845.0,12.5,0.0,0.0,16.666666666666664,0.978698224852071,총괄표제부_보완,816,197,24.142156862745097,3077.0,3077.0,417.0,382000000.0,2461863.7668025983,417.0,84,213,201,498,193619,2.572061626183381,30,7456770000,1.8,79.0,92.29122055674517,66.39566395663957,43.39378238341969,34.41558441558442,13.492063492063492,63.681592039801,34.523809523809526,54.644808743169406,74.25474254742548,62.17068811278982,43.83750510536413,60.11178914401492,낮음,높음,0,,,,,영등포구 공식 피해·보증사고 배경지표 상위 | 최근 36개월 추정 전세가율 70.9% | 80% 이상 매칭 비중 18.3%,seoul-dong-v1.0,서울 법정동 시장·건물구조 상대위험,"전세사기 발생확률이 아니며, 공식 동별 피해집계가 없는 지역의 피해 건수를 추정하지 않습니다.",2026-07,2026-07
1144012700,11440,상암동,마포구,5381.0,1616.0,17.0,509.0,75.73993061463281,37.13163064833006,35.952848722986246,5381.0,1774.0,32.96784984203679,7.0,114.0,-5.984765351639151,5.984765351639151,381.0,127.0,200.0,0.0,202607,202607,296.0,34.0,3607.0,696.0,458.0,81.0,1020.0,805.0,1065.0,700.0,211.0,193.0,373.0,154.0,11367.0,41877.0,30.142857142857142,53.28571428571428,22.0,27.57142857142857,0.27143778207607994,표제부,1066,145,13.602251407129456,14564.0,14564.0,296.0,629500000.0,4037161.4771346403,295.0,44,86,34,164,180580,0.908184738066231,4,760000000,0.3,24.0,58.45824411134903,83.73983739837398,43.39378238341969,89.28571428571429,48.94179894179894,21.641791044776117,51.85185185185185,18.30601092896175,83.73983739837398,74.3273087946198,47.41374093780454,60.04982051122301,높음,높음,0,,,,,최근 매매 단가 하락 신호 6.0% | 최근 36개월 추정 전세가율 75.7% | 80% 이상 매칭 비중 37.1%,seoul-dong-v1.0,서울 법정동 시장·건물구조 상대위험,"전세사기 발생확률이 아니며, 공식 동별 피해집계가 없는 지역의 피해 건수를 추정하지 않습니다.",2026-07,2026-07
